Id,Class
111850,ruGPT3-Small
111859,ruT5-Base
111860,Human
111863,ruGPT3-Large
111866,M2M-100
111868,ruGPT2-Large
111869,ruT5-Base-Multitask
111876,M-BART50
111879,ruGPT3-Large
111881,M-BART50
111885,Human
111886,M2M-100
111890,ruGPT3-Large
111893,OPUS-MT
111895,Human
111900,Human
111904,OPUS-MT
111905,Human
111908,Human
111909,Human
111910,Human
111921,ruT5-Base
111923,ruGPT2-Large
111928,ruGPT3-Medium
111929,ruGPT3-Large
111934,M-BART50
111939,Human
111940,ruGPT3-Large
111948,Human
111950,Human
111951,ruGPT3-Small
111958,Human
111963,M-BART50
111968,ruT5-Base-Multitask
111970,Human
111977,ruGPT3-Small
111980,OPUS-MT
111983,Human
111984,Human
111991,Human
111992,Human
112001,ruGPT3-Small
112004,ruGPT3-Small
112007,OPUS-MT
112008,mT5-Large
112012,Human
112015,Human
112017,Human
112018,OPUS-MT
112022,mT5-Large
112023,M-BART
112024,ruGPT3-Large
112025,mT5-Small
112030,ruGPT3-Large
112032,ruGPT3-Medium
112035,ruGPT3-Small
112037,M-BART50
112041,OPUS-MT
112042,Human
112045,Human
112048,OPUS-MT
112051,Human
112058,mT5-Small
112061,Human
112064,Human
112065,OPUS-MT
112067,M2M-100
112069,Human
112073,OPUS-MT
112074,Human
112075,ruT5-Base
112083,Human
112084,Human
112085,M-BART
112087,M2M-100
112088,Human
112092,ruGPT3-Large
112096,ruGPT3-Medium
112102,OPUS-MT
112106,Human
112113,mT5-Large
112116,Human
112122,mT5-Small
112123,ruGPT3-Large
112124,ruGPT3-Large
112126,M2M-100
112128,OPUS-MT
112129,ruGPT3-Large
112133,ruT5-Large
112138,ruGPT3-Large
112141,M2M-100
112142,Human
112145,ruT5-Large
112151,Human
112155,ruGPT3-Medium
112159,Human
112161,M-BART
112166,M-BART50
112169,Human
112178,mT5-Small
112188,OPUS-MT
112193,ruGPT3-Small
112198,Human
112201,M-BART50
112209,OPUS-MT
112211,OPUS-MT
112213,M2M-100
112217,ruGPT3-Small
112224,M2M-100
112226,M2M-100
112229,M-BART50
112232,OPUS-MT
112233,ruGPT3-Large
112248,OPUS-MT
112254,mT5-Small
112255,Human
112265,Human
112266,Human
112267,ruGPT3-Large
112270,Human
112276,mT5-Small
112277,M-BART50
112278,ruT5-Base-Multitask
112280,ruGPT3-Medium
112281,Human
112282,ruT5-Base-Multitask
112283,OPUS-MT
112291,OPUS-MT
112293,Human
112294,ruGPT3-Large
112298,Human
112301,ruGPT3-Small
112302,ruGPT3-Large
112304,Human
112306,Human
112308,ruT5-Base-Multitask
112310,Human
112314,M2M-100
112315,Human
112324,M2M-100
112325,M-BART50
112327,ruGPT3-Medium
112329,Human
112339,Human
112340,ruGPT3-Large
112342,ruGPT2-Large
112343,ruGPT3-Large
112344,Human
112350,Human
112358,ruGPT3-Medium
112360,mT5-Large
112365,ruGPT3-Medium
112369,Human
112370,M-BART50
112371,Human
112385,ruGPT3-Small
112386,Human
112392,OPUS-MT
112394,ruGPT3-Small
112396,ruGPT3-Large
112399,Human
112405,ruT5-Base
112406,M-BART
112408,ruGPT3-Large
112410,OPUS-MT
112414,ruGPT3-Large
112430,Human
112435,Human
112440,Human
112443,Human
112445,Human
112450,Human
112484,ruGPT3-Medium
112489,ruGPT2-Large
112494,M-BART50
112498,M-BART50
112501,Human
112504,Human
112507,ruGPT3-Large
112509,ruGPT3-Large
112516,Human
112518,Human
112520,M-BART50
112523,Human
112530,Human
112532,M2M-100
112537,ruGPT3-Large
112543,Human
112544,Human
112546,ruGPT3-Large
112552,mT5-Small
112555,M-BART50
112561,ruGPT3-Large
112566,ruT5-Large
112571,ruT5-Base-Multitask
112572,OPUS-MT
112575,ruGPT3-Medium
112577,Human
112579,ruT5-Base
112582,ruGPT3-Small
112583,M-BART50
112584,Human
112589,ruT5-Base-Multitask
112591,M-BART50
112596,OPUS-MT
112597,ruGPT2-Large
112600,M-BART
112601,ruGPT3-Large
112612,ruGPT3-Large
112627,OPUS-MT
112629,M-BART
112630,Human
112633,ruGPT3-Medium
112638,Human
112639,OPUS-MT
112651,M-BART
112658,Human
112660,Human
112664,Human
112666,mT5-Large
112675,mT5-Small
112679,Human
112681,M2M-100
112683,ruGPT3-Small
112687,ruGPT3-Small
112691,Human
112692,Human
112696,ruGPT3-Large
112711,ruT5-Base
112712,mT5-Large
112713,ruGPT3-Large
112718,ruT5-Base
112720,Human
112725,OPUS-MT
112726,ruGPT3-Small
112729,Human
112731,ruGPT3-Small
112733,Human
112736,Human
112738,Human
112742,OPUS-MT
112747,M2M-100
112748,ruGPT3-Large
112749,Human
112750,Human
112755,Human
112757,ruGPT3-Medium
112759,ruGPT3-Small
112761,Human
112767,Human
112768,Human
112772,ruGPT3-Medium
112776,M2M-100
112789,Human
112796,Human
112797,OPUS-MT
112798,ruGPT3-Large
112800,ruGPT3-Small
112802,Human
112804,Human
112807,Human
112808,M-BART50
112809,ruGPT3-Medium
112816,Human
112817,ruGPT2-Large
112821,M2M-100
112825,M-BART50
112826,M-BART50
112829,OPUS-MT
112831,Human
112844,ruGPT3-Medium
112845,M-BART50
112848,ruGPT3-Small
112851,ruGPT2-Large
112854,M2M-100
112858,M-BART50
112860,Human
112863,ruT5-Base
112868,Human
112871,ruGPT3-Large
112872,Human
112874,mT5-Small
112875,M2M-100
112885,ruGPT3-Small
112887,OPUS-MT
112890,Human
112891,Human
112895,ruGPT3-Large
112896,Human
112902,ruGPT3-Small
112906,Human
112912,ruGPT3-Medium
112913,ruGPT3-Large
112915,Human
112919,ruGPT3-Medium
112920,Human
112922,Human
112925,ruT5-Base
112929,Human
112932,ruGPT3-Medium
112935,OPUS-MT
112938,OPUS-MT
112939,M-BART50
112941,ruT5-Base-Multitask
112944,Human
112951,Human
112957,ruT5-Base
112963,ruGPT3-Large
112966,M-BART50
112983,ruGPT3-Medium
112988,Human
112990,M-BART50
112991,ruGPT3-Large
112992,ruGPT3-Small
112994,Human
113001,ruGPT3-Small
113003,M2M-100
113010,Human
113013,Human
113014,Human
113016,Human
113017,ruGPT3-Medium
113024,ruGPT3-Large
113028,OPUS-MT
113036,ruGPT3-Medium
113046,mT5-Large
113048,Human
113052,Human
113054,OPUS-MT
113065,Human
113067,Human
113069,ruGPT3-Small
113072,OPUS-MT
113082,M2M-100
113086,OPUS-MT
113088,Human
113091,ruGPT3-Medium
113093,Human
113100,OPUS-MT
113102,OPUS-MT
113103,ruGPT3-Medium
113109,Human
113112,Human
113124,Human
113125,ruT5-Base
113129,Human
113131,Human
113133,Human
113136,ruT5-Base-Multitask
113137,M-BART50
113141,M-BART50
113144,Human
113146,Human
113155,ruGPT3-Large
113156,ruGPT3-Large
113157,mT5-Small
113159,ruT5-Base-Multitask
113162,mT5-Large
113167,Human
113168,Human
113170,M2M-100
113174,Human
113179,OPUS-MT
113181,Human
113185,Human
113186,ruGPT3-Large
113188,ruT5-Base
113191,M2M-100
113198,ruGPT3-Small
113200,Human
113201,Human
113202,Human
113203,ruGPT3-Small
113208,ruGPT2-Large
113211,Human
113220,mT5-Large
113225,OPUS-MT
113233,mT5-Small
113237,M2M-100
113239,OPUS-MT
113240,M-BART
113244,OPUS-MT
113248,Human
113249,ruGPT3-Medium
113250,Human
113253,ruGPT2-Large
113256,OPUS-MT
113268,ruT5-Base-Multitask
113272,Human
113274,ruGPT2-Large
113278,mT5-Small
113280,ruGPT2-Large
113282,M-BART50
113283,Human
113287,Human
113293,ruGPT2-Large
113295,M2M-100
113297,ruGPT3-Large
113301,OPUS-MT
113302,Human
113303,OPUS-MT
113307,M-BART50
113309,M2M-100
113312,mT5-Small
113316,Human
113322,Human
113323,Human
113324,ruGPT3-Large
113329,Human
113330,Human
113336,Human
113337,M-BART50
113340,Human
113341,Human
113342,Human
113347,OPUS-MT
113351,mT5-Large
113352,OPUS-MT
113359,ruGPT3-Small
113360,Human
113365,ruT5-Large
113367,Human
113368,M-BART50
113369,mT5-Small
113374,mT5-Large
113379,Human
113381,Human
113393,ruGPT3-Large
113401,Human
113402,M-BART50
113407,M2M-100
113411,OPUS-MT
113415,M2M-100
113426,Human
113429,M2M-100
113430,M-BART50
113432,Human
113433,M2M-100
113447,OPUS-MT
113449,ruGPT3-Medium
113453,mT5-Large
113455,Human
113461,Human
113466,Human
113468,Human
113471,Human
113472,M-BART50
113474,mT5-Large
113476,Human
113480,ruGPT3-Small
113485,M-BART50
113487,M2M-100
113490,OPUS-MT
113491,Human
113497,Human
113502,M-BART50
113503,ruGPT3-Medium
113507,Human
113510,Human
113511,ruGPT3-Small
113513,OPUS-MT
113514,mT5-Small
113520,M-BART50
113522,OPUS-MT
113526,Human
113527,Human
113535,Human
113536,Human
113537,M-BART50
113540,Human
113541,Human
113542,M2M-100
113548,mT5-Large
113550,Human
113555,ruGPT3-Medium
113561,M2M-100
113563,mT5-Small
113566,ruGPT2-Large
113574,M-BART50
113575,ruT5-Large
113576,M2M-100
113584,ruGPT3-Large
113586,M-BART50
113587,Human
113595,Human
113596,OPUS-MT
113604,Human
113606,M-BART50
113607,ruGPT3-Medium
113610,M2M-100
113616,Human
113617,ruT5-Base
113618,Human
113621,M-BART50
113622,Human
113624,Human
113625,ruGPT3-Large
113629,M2M-100
113632,ruGPT3-Large
113636,Human
113640,mT5-Large
113641,ruGPT3-Large
113645,M-BART
113649,Human
113653,Human
113654,Human
113660,M-BART50
113662,M-BART50
113663,M-BART50
113664,M-BART50
113665,OPUS-MT
113668,Human
113669,ruGPT3-Medium
113672,ruGPT2-Large
113675,mT5-Small
113676,Human
113679,Human
113680,M2M-100
113682,mT5-Small
113683,M-BART
113685,Human
113688,ruGPT3-Medium
113690,ruGPT3-Large
113691,M2M-100
113692,OPUS-MT
113693,OPUS-MT
113694,Human
113697,Human
113699,Human
113700,ruGPT3-Large
113702,ruGPT3-Large
113703,Human
113712,Human
113719,Human
113720,mT5-Large
113721,M-BART
113724,ruT5-Base
113727,Human
113731,OPUS-MT
113732,Human
113736,Human
113737,M-BART50
113738,M-BART50
113739,Human
113740,Human
113742,OPUS-MT
113750,mT5-Small
113751,Human
113754,Human
113761,mT5-Small
113765,ruGPT3-Large
113767,Human
113769,Human
113770,ruT5-Base-Multitask
113771,Human
113772,ruGPT3-Large
113773,Human
113778,Human
113782,OPUS-MT
113784,Human
113789,ruGPT3-Large
113790,Human
113794,Human
113798,Human
113803,Human
113806,mT5-Large
113810,ruGPT3-Medium
113812,M-BART50
113814,OPUS-MT
113815,mT5-Small
113820,Human
113821,ruGPT3-Medium
113824,ruGPT3-Large
113834,mT5-Small
113835,OPUS-MT
113836,ruGPT3-Medium
113839,Human
113840,Human
113847,M-BART50
113853,M2M-100
113855,mT5-Small
113858,Human
113868,Human
113869,Human
113875,Human
113879,M2M-100
113882,OPUS-MT
113885,Human
113890,Human
113899,Human
113900,mT5-Large
113901,M-BART50
113902,ruGPT3-Medium
113905,M-BART50
113906,OPUS-MT
113913,M2M-100
113916,mT5-Large
113918,Human
113923,Human
113929,OPUS-MT
113930,ruGPT3-Small
113936,Human
113938,mT5-Small
113939,M-BART50
113945,Human
113952,M2M-100
113954,Human
113955,ruGPT2-Large
113956,M-BART50
113959,Human
113966,M2M-100
113978,M2M-100
113988,Human
113989,ruGPT3-Small
113990,OPUS-MT
113992,ruGPT3-Medium
113993,Human
113996,Human
113997,ruGPT3-Large
114001,ruT5-Base
114006,Human
114010,ruGPT2-Large
114015,M-BART50
114019,Human
114024,M2M-100
114025,Human
114034,Human
114039,ruGPT3-Large
114040,M-BART50
114047,ruGPT2-Large
114048,Human
114049,M2M-100
114050,Human
114055,Human
114061,Human
114066,Human
114067,OPUS-MT
114070,M-BART50
114072,ruGPT2-Large
114074,Human
114076,OPUS-MT
114079,M2M-100
114083,Human
114086,Human
114091,Human
114094,Human
114096,OPUS-MT
114099,Human
114101,Human
114104,OPUS-MT
114105,Human
114106,M2M-100
114111,ruGPT3-Large
114113,Human
114115,ruGPT3-Large
114117,mT5-Large
114121,ruGPT3-Large
114133,ruGPT3-Medium
114139,Human
114141,OPUS-MT
114143,Human
114146,mT5-Large
114149,ruGPT3-Medium
114150,Human
114152,Human
114153,Human
114156,ruT5-Base-Multitask
114159,OPUS-MT
114160,Human
114164,Human
114166,OPUS-MT
114169,Human
114172,M2M-100
114173,M2M-100
114175,M2M-100
114176,Human
114181,Human
114188,OPUS-MT
114189,OPUS-MT
114193,mT5-Large
114194,Human
114202,Human
114205,Human
114209,Human
114211,Human
114215,mT5-Large
114218,mT5-Small
114219,ruGPT3-Medium
114222,M2M-100
114225,ruGPT2-Large
114226,M-BART50
114234,Human
114241,ruT5-Base
114248,Human
114255,M2M-100
114266,Human
114273,Human
114276,Human
114279,M-BART50
114280,Human
114281,Human
114282,M2M-100
114285,ruGPT2-Large
114287,ruT5-Base-Multitask
114289,ruGPT3-Small
114295,OPUS-MT
114297,Human
114299,OPUS-MT
114302,Human
114304,M-BART50
114308,Human
114309,Human
114311,Human
114313,mT5-Large
114315,Human
114317,ruGPT3-Medium
114318,M-BART50
114323,Human
114328,Human
114332,Human
114335,Human
114338,ruGPT3-Small
114344,Human
114347,ruGPT2-Large
114350,M-BART50
114351,ruT5-Base
114356,Human
114357,Human
114359,Human
114360,M-BART50
114365,M-BART
114369,Human
114371,mT5-Large
114373,ruT5-Base-Multitask
114374,ruT5-Base
114375,ruT5-Base
114382,Human
114383,Human
114387,Human
114388,Human
114389,Human
114394,ruGPT3-Medium
114395,Human
114396,ruGPT3-Medium
114400,OPUS-MT
114401,ruGPT3-Medium
114402,M-BART50
114405,ruGPT3-Large
114414,Human
114421,ruT5-Base
114423,Human
114426,Human
114427,M-BART50
114433,ruGPT2-Large
114434,ruGPT3-Small
114440,OPUS-MT
114445,ruGPT3-Medium
114451,mT5-Large
114454,Human
114459,ruGPT3-Large
114467,Human
114472,Human
114476,Human
114477,OPUS-MT
114480,mT5-Large
114481,ruGPT3-Medium
114492,Human
114493,ruT5-Large
114496,M2M-100
114497,Human
114502,ruT5-Base-Multitask
114504,ruGPT3-Medium
114509,Human
114511,M2M-100
114514,ruGPT3-Large
114515,M2M-100
114522,Human
114523,M2M-100
114527,ruGPT3-Large
114531,Human
114532,ruGPT3-Medium
114533,M-BART50
114534,Human
114537,Human
114541,M-BART
114543,ruGPT3-Small
114546,Human
114557,M2M-100
114566,M2M-100
114571,M2M-100
114573,ruGPT3-Medium
114575,M-BART50
114587,ruGPT3-Large
114591,M-BART50
114592,Human
114595,Human
114596,M-BART50
114598,ruGPT2-Large
114599,ruGPT3-Large
114601,ruGPT3-Large
114602,OPUS-MT
114611,Human
114614,ruGPT3-Medium
114615,Human
114617,M-BART
114620,ruT5-Large
114628,OPUS-MT
114629,Human
114635,M-BART
114639,M-BART50
114643,ruGPT3-Small
114646,M-BART50
114648,OPUS-MT
114650,ruGPT3-Small
114660,M2M-100
114662,Human
114670,Human
114671,Human
114676,OPUS-MT
114680,Human
114681,M-BART50
114684,mT5-Large
114686,Human
114695,Human
114700,Human
114702,mT5-Small
114703,mT5-Large
114704,M2M-100
114709,Human
114712,ruT5-Base-Multitask
114717,Human
114728,Human
114729,M-BART50
114733,Human
114737,Human
114739,Human
114744,Human
114747,ruGPT3-Medium
114749,M-BART50
114757,Human
114760,ruT5-Large
114763,M-BART50
114766,Human
114769,Human
114775,Human
114778,Human
114779,Human
114780,ruGPT2-Large
114786,Human
114787,Human
114790,ruGPT3-Medium
114791,Human
114798,ruGPT3-Medium
114799,M-BART50
114802,M-BART
114803,Human
114804,ruT5-Base-Multitask
114806,M-BART
114810,ruGPT3-Large
114811,M-BART50
114812,M-BART50
114814,OPUS-MT
114816,Human
114823,M-BART50
114827,Human
114833,mT5-Large
114839,M2M-100
114841,OPUS-MT
114847,ruGPT2-Large
114849,OPUS-MT
114852,Human
114855,ruGPT3-Small
114856,Human
114859,M2M-100
114863,M-BART50
114867,Human
114873,Human
114874,ruGPT3-Large
114875,M2M-100
114879,M2M-100
114882,Human
114884,Human
114886,Human
114888,ruGPT3-Small
114896,ruGPT3-Small
114897,OPUS-MT
114898,Human
114902,Human
114903,ruGPT3-Small
114908,M-BART50
114909,Human
114916,OPUS-MT
114919,Human
114921,Human
114922,M2M-100
114926,OPUS-MT
114934,Human
114935,ruT5-Base-Multitask
114939,OPUS-MT
114941,ruGPT3-Small
114946,ruGPT3-Large
114949,OPUS-MT
114952,OPUS-MT
114955,OPUS-MT
114956,OPUS-MT
114959,Human
114960,Human
114961,Human
114963,mT5-Small
114966,ruGPT3-Small
114970,M-BART50
114974,M2M-100
114978,Human
114982,ruGPT3-Medium
114985,M2M-100
114988,M-BART
114991,M2M-100
114992,ruGPT3-Medium
114995,mT5-Small
114998,Human
115002,mT5-Large
115006,Human
115008,Human
115014,Human
115017,Human
115018,ruGPT3-Large
115027,ruGPT3-Large
115032,ruGPT3-Large
115034,Human
115042,Human
115043,M2M-100
115044,ruGPT3-Large
115050,ruGPT3-Small
115051,Human
115054,ruGPT3-Large
115058,M-BART50
115059,ruGPT3-Medium
115062,Human
115065,Human
115070,ruGPT3-Medium
115074,Human
115080,ruGPT3-Large
115084,ruGPT3-Medium
115086,Human
115089,OPUS-MT
115091,OPUS-MT
115095,M-BART50
115097,ruT5-Large
115104,Human
115106,OPUS-MT
115109,mT5-Small
115110,ruGPT3-Large
115111,ruT5-Base
115112,OPUS-MT
115119,Human
115123,ruGPT3-Large
115130,M-BART50
115131,M2M-100
115133,Human
115135,ruGPT3-Large
115136,Human
115137,ruGPT3-Large
115140,M-BART50
115145,M2M-100
115147,Human
115157,OPUS-MT
115161,ruGPT3-Small
115164,Human
115168,Human
115169,M-BART50
115172,OPUS-MT
115174,ruGPT3-Medium
115175,OPUS-MT
115178,Human
115180,Human
115181,Human
115182,Human
115184,Human
115185,M2M-100
115190,mT5-Small
115194,Human
115203,ruGPT3-Medium
115204,ruGPT3-Medium
115207,Human
115211,mT5-Large
115212,Human
115213,Human
115214,Human
115215,ruT5-Base
115218,Human
115219,Human
115220,ruGPT3-Small
115227,ruT5-Large
115231,OPUS-MT
115238,ruT5-Base
115240,Human
115241,M2M-100
115244,M-BART50
115245,Human
115246,ruGPT3-Medium
115249,Human
115251,Human
115257,M2M-100
115262,ruGPT3-Large
115264,mT5-Small
115267,M-BART50
115268,Human
115272,Human
115277,Human
115281,M-BART50
115283,ruGPT2-Large
115286,ruT5-Base-Multitask
115292,ruT5-Base-Multitask
115294,Human
115299,Human
115301,Human
115306,Human
115309,Human
115310,mT5-Small
115311,ruGPT3-Medium
115315,Human
115317,M2M-100
115318,OPUS-MT
115327,Human
115329,ruGPT3-Large
115330,mT5-Small
115334,mT5-Large
115337,M-BART50
115338,OPUS-MT
115345,OPUS-MT
115350,Human
115351,mT5-Large
115354,OPUS-MT
115355,ruT5-Base
115361,M2M-100
115362,Human
115363,Human
115365,Human
115368,OPUS-MT
115370,M2M-100
115373,M2M-100
115374,Human
115378,ruGPT3-Large
115379,ruGPT3-Small
115380,Human
115382,ruGPT3-Large
115384,Human
115387,Human
115392,Human
115394,M2M-100
115395,ruT5-Large
115396,M-BART50
115398,Human
115401,M-BART50
115402,ruGPT3-Small
115403,ruGPT3-Large
115410,ruGPT3-Small
115413,Human
115414,ruGPT3-Medium
115417,ruGPT3-Medium
115419,Human
115425,ruGPT3-Large
115429,ruGPT3-Small
115430,ruGPT3-Large
115433,M-BART50
115434,M2M-100
115436,M-BART50
115438,Human
115439,Human
115442,Human
115446,M-BART50
115450,Human
115452,Human
115453,Human
115457,Human
115458,Human
115459,M-BART50
115460,ruT5-Base
115464,mT5-Large
115469,Human
115471,ruGPT3-Large
115477,Human
115478,mT5-Large
115479,OPUS-MT
115486,Human
115495,M2M-100
115498,OPUS-MT
115499,ruGPT3-Large
115500,Human
115501,ruGPT3-Large
115507,Human
115509,ruT5-Base
115519,Human
115523,Human
115525,M-BART
115526,ruGPT3-Small
115533,M2M-100
115534,M2M-100
115535,mT5-Large
115537,Human
115540,ruT5-Base-Multitask
115542,Human
115547,Human
115549,mT5-Large
115550,Human
115556,M2M-100
115558,ruGPT3-Medium
115560,ruGPT3-Small
115567,ruT5-Base-Multitask
115571,Human
115578,OPUS-MT
115582,M2M-100
115588,M-BART50
115590,mT5-Large
115600,Human
115604,Human
115605,ruGPT3-Medium
115607,M2M-100
115609,ruT5-Large
115610,Human
115612,Human
115618,M-BART50
115619,ruGPT3-Large
115622,M-BART50
115627,ruGPT3-Medium
115629,Human
115633,Human
115636,OPUS-MT
115645,Human
115650,ruGPT3-Large
115655,ruGPT3-Small
115658,M2M-100
115662,OPUS-MT
115663,M-BART50
115664,M-BART50
115665,M-BART50
115666,ruGPT3-Small
115667,mT5-Small
115670,Human
115671,M2M-100
115672,Human
115679,OPUS-MT
115680,Human
115684,ruGPT3-Medium
115689,ruT5-Base-Multitask
115698,ruT5-Large
115699,Human
115700,mT5-Large
115701,M2M-100
115712,M2M-100
115715,Human
115716,OPUS-MT
115717,M-BART50
115719,ruGPT3-Large
115721,M2M-100
115726,ruT5-Base
115728,Human
115730,ruGPT3-Large
115731,OPUS-MT
115737,ruT5-Base-Multitask
115738,Human
115739,ruGPT3-Small
115742,OPUS-MT
115743,Human
115749,Human
115760,Human
115762,mT5-Small
115763,ruGPT3-Medium
115765,ruT5-Base-Multitask
115766,ruGPT3-Large
115769,Human
115771,Human
115772,Human
115777,Human
115781,M2M-100
115784,Human
115785,M-BART50
115786,Human
115792,ruGPT3-Large
115794,Human
115795,ruGPT3-Medium
115797,OPUS-MT
115803,M-BART50
115808,mT5-Large
115811,Human
115815,M-BART50
115817,ruGPT3-Medium
115820,ruGPT3-Large
115821,OPUS-MT
115824,Human
115826,Human
115827,OPUS-MT
115830,OPUS-MT
115835,Human
115838,M2M-100
115840,Human
115848,ruGPT3-Medium
115852,ruGPT3-Medium
115858,Human
115859,Human
115864,Human
115865,Human
115869,Human
115873,Human
115875,Human
115879,ruGPT3-Large
115883,Human
115884,ruT5-Large
115888,M2M-100
115889,M2M-100
115893,M-BART50
115900,ruGPT3-Medium
115901,Human
115905,OPUS-MT
115906,OPUS-MT
115909,Human
115910,Human
115917,M-BART50
115922,M2M-100
115926,ruGPT2-Large
115927,OPUS-MT
115932,M2M-100
115933,M2M-100
115948,ruT5-Base-Multitask
115949,ruGPT3-Small
115952,M2M-100
115954,Human
115957,Human
115958,ruT5-Base-Multitask
115962,Human
115964,M-BART50
115965,Human
115967,OPUS-MT
115968,mT5-Large
115971,Human
115976,M-BART
115978,Human
115980,M2M-100
115985,Human
115986,ruGPT3-Small
115987,ruGPT3-Large
115988,Human
116003,Human
116005,ruGPT3-Large
116006,M-BART50
116007,Human
116008,ruT5-Base
116011,M-BART
116013,mT5-Large
116017,ruGPT3-Large
116019,Human
116025,ruT5-Base
116029,M-BART50
116031,OPUS-MT
116033,Human
116040,Human
116042,OPUS-MT
116044,ruGPT3-Medium
116045,ruGPT3-Large
116048,OPUS-MT
116052,ruGPT3-Large
116061,mT5-Large
116062,mT5-Small
116067,ruGPT3-Large
116072,M-BART50
116079,Human
116080,M-BART50
116081,M2M-100
116084,ruGPT3-Large
116085,Human
116095,Human
116096,M-BART
116098,Human
116104,ruT5-Base
116106,ruGPT3-Small
116108,Human
116111,Human
116113,M-BART50
116117,Human
116121,Human
116122,OPUS-MT
116124,ruT5-Base-Multitask
116125,Human
116126,ruGPT3-Medium
116127,ruT5-Large
116129,M-BART50
116131,ruGPT3-Small
116134,ruGPT3-Large
116137,Human
116138,ruGPT3-Medium
116141,ruGPT3-Small
116142,OPUS-MT
116145,Human
116155,ruT5-Large
116158,ruGPT3-Large
116165,Human
116168,ruGPT3-Large
116173,Human
116175,M2M-100
